processo,data_hora,duracao_segundos
msedgewebview2.exe,2025-10-26 19:41:29,1715707.87
Docker Desktop.exe,2025-10-26 19:41:29,1715706.12
Docker Desktop.exe,2025-10-26 19:41:29,1715706.05
pet.exe,2025-10-26 19:41:29,32823.47
MySQLWorkbench.exe,2025-10-26 19:41:29,283278.07
MoUsoCoreWorker.exe,2025-10-26 19:41:29,1715643.81
msedgewebview2.exe,2025-10-26 19:41:29,1715653.21
svchost.exe,2025-10-26 19:41:29,1715652.76
svchost.exe,2025-10-26 19:41:29,1715621.36
taskhostw.exe,2025-10-26 19:41:29,1409437.42
wsl.exe,2025-10-26 19:41:29,1715380.07
chrome.exe,2025-10-26 19:41:29,284476.56
svchost.exe,2025-10-26 19:41:29,561941.2
svchost.exe,2025-10-26 19:41:29,1715168.95
Code.exe,2025-10-26 19:41:29,267823.07
Code.exe,2025-10-26 19:41:29,267823.4
StartMenuExperienceHost.exe,2025-10-26 19:41:29,7596.15
chrome.exe,2025-10-26 19:41:29,284480.84
dllhost.exe,2025-10-26 19:41:29,1715383.19
wslhost.exe,2025-10-26 19:41:29,1715379.55
svchost.exe,2025-10-26 19:41:29,1715621.22
Code.exe,2025-10-26 19:41:29,267820.0
vmwp.exe,2025-10-26 19:41:29,1715383.43
vmmemWSL,2025-10-26 19:41:29,1715383.38
dllhost.exe,2025-10-26 19:41:29,1474622.36
msedgewebview2.exe,2025-10-26 19:41:29,561940.85
conhost.exe,2025-10-26 19:41:29,1715379.51
svchost.exe,2025-10-26 19:41:29,1715612.86
RuntimeBroker.exe,2025-10-26 19:41:29,284504.45
chrome.exe,2025-10-26 19:41:29,285061.02
conhost.exe,2025-10-26 19:41:29,7835.03
msrdc.exe,2025-10-26 19:41:29,1260.3
msedge.exe,2025-10-26 19:41:29,18474.73
svchost.exe,2025-10-26 19:41:29,381841.79
chrome.exe,2025-10-26 19:41:29,285061.07
java.exe,2025-10-26 19:41:29,196436.47
powershell.exe,2025-10-26 19:41:29,32822.84
Code.exe,2025-10-26 19:41:29,32826.57
chrome.exe,2025-10-26 19:41:29,192076.05
Code.exe,2025-10-26 19:41:29,267823.69
idea64.exe,2025-10-26 19:41:29,200336.11
fsnotifier.exe,2025-10-26 19:41:29,200330.01
conhost.exe,2025-10-26 19:41:29,267811.89
conhost.exe,2025-10-26 19:41:29,1219.57
chrome.exe,2025-10-26 19:41:29,285061.33
chrome.exe,2025-10-26 19:41:29,279536.27
msedge.exe,2025-10-26 19:41:29,18474.47
MpDefenderCoreService.exe,2025-10-26 19:41:29,384053.04
svchost.exe,2025-10-26 19:41:29,1254.12
SystemSettingsBroker.exe,2025-10-26 19:41:29,7295.4
chrome.exe,2025-10-26 19:41:29,279572.24
chrome.exe,2025-10-26 19:41:29,285061.38
Code.exe,2025-10-26 19:41:29,32821.03
Code.exe,2025-10-26 19:41:29,267821.95
Code.exe,2025-10-26 19:41:29,32826.43
msedgewebview2.exe,2025-10-26 19:41:29,560548.04
msedge.exe,2025-10-26 19:41:29,18474.36
TextInputHost.exe,2025-10-26 19:41:29,7593.23
svchost.exe,2025-10-26 19:41:29,276.76
IntelGraphicsSoftware.Service.exe,2025-10-26 19:41:29,561855.55
backgroundTaskHost.exe,2025-10-26 19:41:29,2233.7
SearchHost.exe,2025-10-26 19:41:29,7596.18
Code.exe,2025-10-26 19:41:29,267822.11
msedge.exe,2025-10-26 19:41:29,18474.27
svchost.exe,2025-10-26 19:41:29,274.3
Notepad.exe,2025-10-26 19:41:29,205610.53
chrome.exe,2025-10-26 19:41:29,285014.74
chrome.exe,2025-10-26 19:41:29,203331.97
msedge.exe,2025-10-26 19:41:29,18474.37
conhost.exe,2025-10-26 19:41:29,32823.11
OneDrive.Sync.Service.exe,2025-10-26 19:41:29,32455.65
SystemSettings.exe,2025-10-26 19:41:29,384718.29
Code.exe,2025-10-26 19:41:29,267821.34
msedgewebview2.exe,2025-10-26 19:41:29,560549.89
chrome.exe,2025-10-26 19:41:29,279533.45
chrome.exe,2025-10-26 19:41:29,33312.92
chrome.exe,2025-10-26 19:41:29,285061.09
RuntimeBroker.exe,2025-10-26 19:41:29,5287.2
python.exe,2025-10-26 19:41:29,18.25
chrome.exe,2025-10-26 19:41:29,32773.33
MsMpEng.exe,2025-10-26 19:41:29,384052.98
chrome.exe,2025-10-26 19:41:29,32775.26
CodeSetup-stable-7d842fb85a0275a4a8e4d7e040d2625abbf7f084.exe,2025-10-26 19:41:29,201002.96
LockApp.exe,2025-10-26 19:41:29,5287.3
OneDrive.exe,2025-10-26 19:41:29,32456.97
chrome.exe,2025-10-26 19:41:29,191525.46
chrome.exe,2025-10-26 19:41:29,203328.37
chrome.exe,2025-10-26 19:41:29,283927.77
System Idle Process,2025-10-26 19:41:41,1761518501.8
System,2025-10-26 19:41:41,1761518501.81
,2025-10-26 19:41:41,1715768.28
Registry,2025-10-26 19:41:41,1715768.26
smss.exe,2025-10-26 19:41:41,1715765.93
PresentMonService.exe,2025-10-26 19:41:41,561867.94
services.exe,2025-10-26 19:41:41,1715757.85
winlogon.exe,2025-10-26 19:41:41,1715757.85
csrss.exe,2025-10-26 19:41:41,1715758.09
wininit.exe,2025-10-26 19:41:41,1715757.9
csrss.exe,2025-10-26 19:41:41,1715757.89
LsaIso.exe,2025-10-26 19:41:41,1715757.85
lsass.exe,2025-10-26 19:41:41,1715757.85
Code.exe,2025-10-26 19:41:41,32840.46
svchost.exe,2025-10-26 19:41:41,1715757.72
fontdrvhost.exe,2025-10-26 19:41:41,1715757.72
fontdrvhost.exe,2025-10-26 19:41:41,1715757.73
conhost.exe,2025-10-26 19:41:41,200342.72
wslservice.exe,2025-10-26 19:41:41,1715396.78
WUDFHost.exe,2025-10-26 19:41:41,1715757.72
svchost.exe,2025-10-26 19:41:41,1715757.5
svchost.exe,2025-10-26 19:41:41,1715757.71
svchost.exe,2025-10-26 19:41:41,1715757.7
svchost.exe,2025-10-26 19:41:41,1715757.63
svchost.exe,2025-10-26 19:41:41,1715757.63
svchost.exe,2025-10-26 19:41:41,1715757.64
svchost.exe,2025-10-26 19:41:41,1715757.64
svchost.exe,2025-10-26 19:41:41,1715757.64
svchost.exe,2025-10-26 19:41:41,1715757.63
svchost.exe,2025-10-26 19:41:41,1715757.63
svchost.exe,2025-10-26 19:41:41,1715757.64
svchost.exe,2025-10-26 19:41:41,396.67
msedgewebview2.exe,2025-10-26 19:41:41,1715665.95
svchost.exe,2025-10-26 19:41:41,1715757.62
svchost.exe,2025-10-26 19:41:41,1715757.62
svchost.exe,2025-10-26 19:41:41,1715757.62
dllhost.exe,2025-10-26 19:41:41,1713088.72
svchost.exe,2025-10-26 19:41:41,1715757.59
svchost.exe,2025-10-26 19:41:41,1715757.6
svchost.exe,2025-10-26 19:41:41,1715757.57
svchost.exe,2025-10-26 19:41:41,1715757.57
svchost.exe,2025-10-26 19:41:41,1715757.56
svchost.exe,2025-10-26 19:41:41,1715757.56
svchost.exe,2025-10-26 19:41:41,1715757.56
dwm.exe,2025-10-26 19:41:41,1715757.56
svchost.exe,2025-10-26 19:41:42,1715757.57
svchost.exe,2025-10-26 19:41:42,1715757.57
svchost.exe,2025-10-26 19:41:42,1715656.07
wsl.exe,2025-10-26 19:41:42,1715392.98
conhost.exe,2025-10-26 19:41:42,1715392.44
svchost.exe,2025-10-26 19:41:42,1715757.55
svchost.exe,2025-10-26 19:41:42,1715757.55
svchost.exe,2025-10-26 19:41:42,1715757.56
WUDFHost.exe,2025-10-26 19:41:42,1715757.55
svchost.exe,2025-10-26 19:41:42,1715757.55
svchost.exe,2025-10-26 19:41:42,1715757.55
svchost.exe,2025-10-26 19:41:42,1715757.55
igfxCUIServiceN.exe,2025-10-26 19:41:42,1715757.54
svchost.exe,2025-10-26 19:41:42,1715757.54
svchost.exe,2025-10-26 19:41:42,1715757.53
NisSrv.exe,2025-10-26 19:41:42,384054.41
chrome.exe,2025-10-26 19:41:42,283940.69
bcmUshUpgradeService.exe,2025-10-26 19:41:42,1715757.51
svchost.exe,2025-10-26 19:41:42,1715757.49
svchost.exe,2025-10-26 19:41:42,1715757.49
svchost.exe,2025-10-26 19:41:42,1715757.48
svchost.exe,2025-10-26 19:41:42,1715757.49
svchost.exe,2025-10-26 19:41:42,1715757.49
vmcompute.exe,2025-10-26 19:41:42,1715396.51
WUDFHost.exe,2025-10-26 19:41:42,1715756.94
svchost.exe,2025-10-26 19:41:42,1715757.43
MemCompression,2025-10-26 19:41:42,1715757.42
svchost.exe,2025-10-26 19:41:42,1715757.42
svchost.exe,2025-10-26 19:41:42,1715757.4
svchost.exe,2025-10-26 19:41:42,1715757.4
WidgetService.exe,2025-10-26 19:41:42,1715667.19
svchost.exe,2025-10-26 19:41:42,562691.87
svchost.exe,2025-10-26 19:41:42,1715757.24
svchost.exe,2025-10-26 19:41:42,1715757.07
svchost.exe,2025-10-26 19:41:42,1715656.21
svchost.exe,2025-10-26 19:41:42,1715756.94
WTabletServiceISD.exe,2025-10-26 19:41:42,1715756.93
svchost.exe,2025-10-26 19:41:42,1715756.89
svchost.exe,2025-10-26 19:41:42,1715756.88
bash.exe,2025-10-26 19:41:42,7848.0
svchost.exe,2025-10-26 19:41:42,1715756.88
spoolsv.exe,2025-10-26 19:41:42,1715756.86
conhost.exe,2025-10-26 19:41:42,32836.6
bcmHostControlService.exe,2025-10-26 19:41:42,1715756.86
bcmHostStorageService.exe,2025-10-26 19:41:42,1715756.87
svchost.exe,2025-10-26 19:41:42,1715756.69
svchost.exe,2025-10-26 19:41:42,1715756.88
svchost.exe,2025-10-26 19:41:42,1715756.89
msedgewebview2.exe,2025-10-26 19:41:42,1715721.75
jhi_service.exe,2025-10-26 19:41:42,1715756.72
svchost.exe,2025-10-26 19:41:42,1715756.88
wlanext.exe,2025-10-26 19:41:42,1715756.86
conhost.exe,2025-10-26 19:41:42,1715756.86
Code.exe,2025-10-26 19:41:42,267835.15
IntelAudioService.exe,2025-10-26 19:41:42,1715756.74
wsl.exe,2025-10-26 19:41:42,1715393.27
com.docker.backend.exe,2025-10-26 19:41:42,1715724.9
WmiPrvSE.exe,2025-10-26 19:41:42,1715756.8
svchost.exe,2025-10-26 19:41:42,1715756.8
svchost.exe,2025-10-26 19:41:42,1715756.81
svchost.exe,2025-10-26 19:41:42,1715756.81
msedgewebview2.exe,2025-10-26 19:41:42,1715666.66
OneApp.IGCC.WinService.exe,2025-10-26 19:41:42,1715756.8
esif_uf.exe,2025-10-26 19:41:42,1715756.81
powershell.exe,2025-10-26 19:41:42,1232.69
mysqld.exe,2025-10-26 19:41:42,1715756.78
svchost.exe,2025-10-26 19:41:42,1715756.78
wslrelay.exe,2025-10-26 19:41:42,1715394.0
msedgewebview2.exe,2025-10-26 19:41:42,1715666.64
RtkAudUService64.exe,2025-10-26 19:41:42,1715756.77
TbtP2pShortcutService.exe,2025-10-26 19:41:42,1715756.77
svchost.exe,2025-10-26 19:41:42,1715756.77
svchost.exe,2025-10-26 19:41:42,1715756.78
WavesAudioService.exe,2025-10-26 19:41:42,1715756.78
WavesSysSvc64.exe,2025-10-26 19:41:42,1715756.78
WMIRegistrationService.exe,2025-10-26 19:41:42,1715756.75
svchost.exe,2025-10-26 19:41:42,1715756.75
unsecapp.exe,2025-10-26 19:41:42,1715748.04
mysqld.exe,2025-10-26 19:41:42,1715756.62
conhost.exe,2025-10-26 19:41:42,1715756.61
AggregatorHost.exe,2025-10-26 19:41:42,1715755.62
WhatsApp.exe,2025-10-26 19:41:42,284517.88
svchost.exe,2025-10-26 19:41:42,1715738.51
dllhost.exe,2025-10-26 19:41:42,1713126.02
Code.exe,2025-10-26 19:41:42,267807.36
chrome.exe,2025-10-26 19:41:42,191508.59
chrome.exe,2025-10-26 19:41:42,191561.27
svchost.exe,2025-10-26 19:41:42,1715755.19
msedgewebview2.exe,2025-10-26 19:41:42,1715666.59
svchost.exe,2025-10-26 19:41:42,1715746.68
conhost.exe,2025-10-26 19:41:42,1715392.82
explorer.exe,2025-10-26 19:41:42,7610.54
svchost.exe,2025-10-26 19:41:42,946683.28
RtkAudUService64.exe,2025-10-26 19:41:42,1715753.26
WavesSvc64.exe,2025-10-26 19:41:42,1715730.24
conhost.exe,2025-10-26 19:41:42,1715392.82
svchost.exe,2025-10-26 19:41:42,1715749.11
svchost.exe,2025-10-26 19:41:42,1715749.15
wslhost.exe,2025-10-26 19:41:42,1715392.88
svchost.exe,2025-10-26 19:41:42,1505866.89
wsl.exe,2025-10-26 19:41:42,1715393.45
jetbrains-toolbox.exe,2025-10-26 19:41:42,947905.38
svchost.exe,2025-10-26 19:41:42,1715739.2
conhost.exe,2025-10-26 19:41:42,561868.6
dptf_helper.exe,2025-10-26 19:41:42,1715739.13
ApplicationFrameHost.exe,2025-10-26 19:41:42,1715658.23
sihost.exe,2025-10-26 19:41:42,1715739.03
conhost.exe,2025-10-26 19:41:42,196449.83
svchost.exe,2025-10-26 19:41:42,1715739.0
svchost.exe,2025-10-26 19:41:42,1715739.0
svchost.exe,2025-10-26 19:41:42,1715739.0
SecurityHealthSystray.exe,2025-10-26 19:41:42,1715731.17
svchost.exe,2025-10-26 19:41:42,1715738.97
igfxEMN.exe,2025-10-26 19:41:42,1715738.96
svchost.exe,2025-10-26 19:41:42,1715738.93
svchost.exe,2025-10-26 19:41:42,1715738.89
svchost.exe,2025-10-26 19:41:42,1677901.93
svchost.exe,2025-10-26 19:41:42,196158.49
taskhostw.exe,2025-10-26 19:41:42,1715738.75
Code.exe,2025-10-26 19:41:42,32831.53
ShellExperienceHost.exe,2025-10-26 19:41:42,7608.95
svchost.exe,2025-10-26 19:41:42,1715436.72
wslhost.exe,2025-10-26 19:41:42,1715392.91
wslhost.exe,2025-10-26 19:41:42,1715392.9
msedgewebview2.exe,2025-10-26 19:41:42,1715721.53
LocationNotificationWindows.exe,2025-10-26 19:41:42,1715660.65
svchost.exe,2025-10-26 19:41:42,1715738.26
SecurityHealthService.exe,2025-10-26 19:41:42,1715731.18
chrome.exe,2025-10-26 19:41:42,189700.78
Widgets.exe,2025-10-26 19:41:42,1715737.81
RuntimeBroker.exe,2025-10-26 19:41:42,1715737.78
RuntimeBroker.exe,2025-10-26 19:41:42,1715737.72
svchost.exe,2025-10-26 19:41:42,1715737.12
svchost.exe,2025-10-26 19:41:42,1715635.39
svchost.exe,2025-10-26 19:41:42,1715657.54
backgroundTaskHost.exe,2025-10-26 19:41:42,381855.11
svchost.exe,2025-10-26 19:41:42,1715657.47
CodeSetup-stable-7d842fb85a0275a4a8e4d7e040d2625abbf7f084.tmp,2025-10-26 19:41:42,201015.99
RuntimeBroker.exe,2025-10-26 19:41:42,1715736.63
dllhost.exe,2025-10-26 19:41:42,1715736.22
ctfmon.exe,2025-10-26 19:41:42,1715736.11
TabTip.exe,2025-10-26 19:41:42,1715736.05
Code.exe,2025-10-26 19:41:42,267836.74
SearchIndexer.exe,2025-10-26 19:41:42,1715735.87
svchost.exe,2025-10-26 19:41:42,1715657.61
PhoneExperienceHost.exe,2025-10-26 19:41:42,381893.15
svchost.exe,2025-10-26 19:41:42,1715634.96
svchost.exe,2025-10-26 19:41:42,1715733.71
RtkAudUService64.exe,2025-10-26 19:41:42,1715730.68
svchost.exe,2025-10-26 19:41:42,1715733.63
RuntimeBroker.exe,2025-10-26 19:41:42,1715722.37
unsecapp.exe,2025-10-26 19:41:42,1715729.66
SnippingTool.exe,2025-10-26 19:41:42,1035.81
msedgewebview2.exe,2025-10-26 19:41:42,1715721.52
RuntimeBroker.exe,2025-10-26 19:41:42,2246.82
dllhost.exe,2025-10-26 19:41:42,1715394.44
unsecapp.exe,2025-10-26 19:41:42,1715724.08
bash.exe,2025-10-26 19:41:42,267825.24
com.docker.backend.exe,2025-10-26 19:41:42,1715725.62
conhost.exe,2025-10-26 19:41:42,1715725.61
msteams.exe,2025-10-26 19:41:42,1715722.77
Code.exe,2025-10-26 19:41:42,267836.75
Docker Desktop.exe,2025-10-26 19:41:42,1715722.02
com.docker.build.exe,2025-10-26 19:41:42,1715722.17
msedgewebview2.exe,2025-10-26 19:41:42,1715722.11
msedgewebview2.exe,2025-10-26 19:41:42,1715721.34
Docker Desktop.exe,2025-10-26 19:41:42,1715719.6
Docker Desktop.exe,2025-10-26 19:41:42,1715719.52
pet.exe,2025-10-26 19:41:42,32836.95
MySQLWorkbench.exe,2025-10-26 19:41:42,283291.54
MoUsoCoreWorker.exe,2025-10-26 19:41:42,1715657.29
msedgewebview2.exe,2025-10-26 19:41:42,1715666.69
svchost.exe,2025-10-26 19:41:42,1715666.24
svchost.exe,2025-10-26 19:41:42,1715634.85
taskhostw.exe,2025-10-26 19:41:42,1409450.91
wsl.exe,2025-10-26 19:41:42,1715393.56
chrome.exe,2025-10-26 19:41:42,284490.04
svchost.exe,2025-10-26 19:41:42,561954.69
svchost.exe,2025-10-26 19:41:42,1715182.44
Code.exe,2025-10-26 19:41:42,267836.55
Code.exe,2025-10-26 19:41:42,267836.89
StartMenuExperienceHost.exe,2025-10-26 19:41:42,7609.64
chrome.exe,2025-10-26 19:41:42,284494.33
dllhost.exe,2025-10-26 19:41:42,1715396.68
wslhost.exe,2025-10-26 19:41:42,1715393.04
svchost.exe,2025-10-26 19:41:42,1715634.71
Code.exe,2025-10-26 19:41:42,267833.49
vmwp.exe,2025-10-26 19:41:42,1715396.93
vmmemWSL,2025-10-26 19:41:42,1715396.88
dllhost.exe,2025-10-26 19:41:42,1474635.87
msedgewebview2.exe,2025-10-26 19:41:42,561954.36
conhost.exe,2025-10-26 19:41:42,1715393.01
svchost.exe,2025-10-26 19:41:42,1715626.38
RuntimeBroker.exe,2025-10-26 19:41:42,284517.96
chrome.exe,2025-10-26 19:41:42,285074.54
conhost.exe,2025-10-26 19:41:42,7848.55
msrdc.exe,2025-10-26 19:41:42,1273.82
msedge.exe,2025-10-26 19:41:42,18488.24
svchost.exe,2025-10-26 19:41:42,381855.31
chrome.exe,2025-10-26 19:41:42,285074.59
java.exe,2025-10-26 19:41:42,196449.99
powershell.exe,2025-10-26 19:41:42,32836.36
Code.exe,2025-10-26 19:41:42,32840.09
chrome.exe,2025-10-26 19:41:42,192089.57
Code.exe,2025-10-26 19:41:42,267837.21
idea64.exe,2025-10-26 19:41:42,200349.63
fsnotifier.exe,2025-10-26 19:41:42,200343.53
conhost.exe,2025-10-26 19:41:42,267825.41
conhost.exe,2025-10-26 19:41:42,1233.09
chrome.exe,2025-10-26 19:41:42,285074.85
chrome.exe,2025-10-26 19:41:42,279549.78
msedge.exe,2025-10-26 19:41:42,18487.99
MpDefenderCoreService.exe,2025-10-26 19:41:42,384066.56
svchost.exe,2025-10-26 19:41:42,1267.64
SystemSettingsBroker.exe,2025-10-26 19:41:42,7308.92
chrome.exe,2025-10-26 19:41:42,279585.76
chrome.exe,2025-10-26 19:41:42,285074.9
Code.exe,2025-10-26 19:41:42,32834.55
Code.exe,2025-10-26 19:41:42,267835.48
Code.exe,2025-10-26 19:41:42,32839.95
msedgewebview2.exe,2025-10-26 19:41:42,560561.56
msedge.exe,2025-10-26 19:41:42,18487.88
TextInputHost.exe,2025-10-26 19:41:42,7606.75
svchost.exe,2025-10-26 19:41:42,290.28
IntelGraphicsSoftware.Service.exe,2025-10-26 19:41:42,561869.08
backgroundTaskHost.exe,2025-10-26 19:41:42,2247.22
SearchHost.exe,2025-10-26 19:41:42,7609.7
Code.exe,2025-10-26 19:41:42,267835.64
msedge.exe,2025-10-26 19:41:42,18487.8
svchost.exe,2025-10-26 19:41:42,287.83
Notepad.exe,2025-10-26 19:41:42,205624.06
chrome.exe,2025-10-26 19:41:42,285028.27
chrome.exe,2025-10-26 19:41:42,203345.5
msedge.exe,2025-10-26 19:41:42,18487.89
conhost.exe,2025-10-26 19:41:42,32836.63
OneDrive.Sync.Service.exe,2025-10-26 19:41:42,32469.18
SystemSettings.exe,2025-10-26 19:41:42,384731.82
Code.exe,2025-10-26 19:41:42,267834.87
msedgewebview2.exe,2025-10-26 19:41:42,560563.41
chrome.exe,2025-10-26 19:41:42,279546.97
chrome.exe,2025-10-26 19:41:42,33326.45
chrome.exe,2025-10-26 19:41:42,285074.62
RuntimeBroker.exe,2025-10-26 19:41:42,5300.73
python.exe,2025-10-26 19:41:42,31.78
chrome.exe,2025-10-26 19:41:42,32786.86
MsMpEng.exe,2025-10-26 19:41:42,384066.5
chrome.exe,2025-10-26 19:41:42,32788.79
CodeSetup-stable-7d842fb85a0275a4a8e4d7e040d2625abbf7f084.exe,2025-10-26 19:41:42,201016.49
LockApp.exe,2025-10-26 19:41:42,5300.83
OneDrive.exe,2025-10-26 19:41:42,32470.5
chrome.exe,2025-10-26 19:41:42,191538.99
chrome.exe,2025-10-26 19:41:42,203341.9
chrome.exe,2025-10-26 19:41:42,283941.3
System Idle Process,2025-10-26 19:41:55,1761518515.32
System,2025-10-26 19:41:55,1761518515.33
,2025-10-26 19:41:55,1715781.8
Registry,2025-10-26 19:41:55,1715781.79
smss.exe,2025-10-26 19:41:55,1715779.45
PresentMonService.exe,2025-10-26 19:41:55,561881.46
services.exe,2025-10-26 19:41:55,1715771.37
winlogon.exe,2025-10-26 19:41:55,1715771.37
csrss.exe,2025-10-26 19:41:55,1715771.61
wininit.exe,2025-10-26 19:41:55,1715771.42
csrss.exe,2025-10-26 19:41:55,1715771.41
LsaIso.exe,2025-10-26 19:41:55,1715771.37
lsass.exe,2025-10-26 19:41:55,1715771.37
Code.exe,2025-10-26 19:41:55,32853.97
svchost.exe,2025-10-26 19:41:55,1715771.24
fontdrvhost.exe,2025-10-26 19:41:55,1715771.24
fontdrvhost.exe,2025-10-26 19:41:55,1715771.24
conhost.exe,2025-10-26 19:41:55,200356.24
wslservice.exe,2025-10-26 19:41:55,1715410.29
WUDFHost.exe,2025-10-26 19:41:55,1715771.23
svchost.exe,2025-10-26 19:41:55,1715771.02
svchost.exe,2025-10-26 19:41:55,1715771.23
svchost.exe,2025-10-26 19:41:55,1715771.21
svchost.exe,2025-10-26 19:41:55,1715771.14
svchost.exe,2025-10-26 19:41:55,1715771.14
svchost.exe,2025-10-26 19:41:55,1715771.15
svchost.exe,2025-10-26 19:41:55,1715771.15
svchost.exe,2025-10-26 19:41:55,1715771.15
svchost.exe,2025-10-26 19:41:55,1715771.14
svchost.exe,2025-10-26 19:41:55,1715771.14
svchost.exe,2025-10-26 19:41:55,1715771.14
svchost.exe,2025-10-26 19:41:55,410.17
msedgewebview2.exe,2025-10-26 19:41:55,1715679.45
svchost.exe,2025-10-26 19:41:55,1715771.12
svchost.exe,2025-10-26 19:41:55,1715771.12
svchost.exe,2025-10-26 19:41:55,1715771.13
dllhost.exe,2025-10-26 19:41:55,1713102.23
svchost.exe,2025-10-26 19:41:55,1715771.1
svchost.exe,2025-10-26 19:41:55,1715771.1
svchost.exe,2025-10-26 19:41:55,1715771.07
svchost.exe,2025-10-26 19:41:55,1715771.08
svchost.exe,2025-10-26 19:41:55,1715771.07
svchost.exe,2025-10-26 19:41:55,1715771.07
svchost.exe,2025-10-26 19:41:55,1715771.05
dwm.exe,2025-10-26 19:41:55,1715771.06
svchost.exe,2025-10-26 19:41:55,1715771.06
svchost.exe,2025-10-26 19:41:55,1715771.06
svchost.exe,2025-10-26 19:41:55,1715669.56
wsl.exe,2025-10-26 19:41:55,1715406.47
conhost.exe,2025-10-26 19:41:55,1715405.93
svchost.exe,2025-10-26 19:41:55,1715771.04
svchost.exe,2025-10-26 19:41:55,1715771.04
svchost.exe,2025-10-26 19:41:55,1715771.04
WUDFHost.exe,2025-10-26 19:41:55,1715771.03
svchost.exe,2025-10-26 19:41:55,1715771.03
svchost.exe,2025-10-26 19:41:55,1715771.03
svchost.exe,2025-10-26 19:41:55,1715771.03
igfxCUIServiceN.exe,2025-10-26 19:41:55,1715771.02
svchost.exe,2025-10-26 19:41:55,1715771.02
svchost.exe,2025-10-26 19:41:55,1715771.01
NisSrv.exe,2025-10-26 19:41:55,384067.89
chrome.exe,2025-10-26 19:41:55,283954.17
bcmUshUpgradeService.exe,2025-10-26 19:41:55,1715770.98
svchost.exe,2025-10-26 19:41:55,1715770.96
svchost.exe,2025-10-26 19:41:55,1715770.96
svchost.exe,2025-10-26 19:41:55,1715770.94
svchost.exe,2025-10-26 19:41:55,1715770.94
svchost.exe,2025-10-26 19:41:55,1715770.94
vmcompute.exe,2025-10-26 19:41:55,1715409.96
WUDFHost.exe,2025-10-26 19:41:55,1715770.38
svchost.exe,2025-10-26 19:41:55,1715770.87
MemCompression,2025-10-26 19:41:55,1715770.86
svchost.exe,2025-10-26 19:41:55,1715770.86
svchost.exe,2025-10-26 19:41:55,1715770.84
svchost.exe,2025-10-26 19:41:55,1715770.84
WidgetService.exe,2025-10-26 19:41:55,1715680.63
svchost.exe,2025-10-26 19:41:55,562705.31
svchost.exe,2025-10-26 19:41:55,1715770.68
svchost.exe,2025-10-26 19:41:55,1715770.5
svchost.exe,2025-10-26 19:41:55,1715669.64
svchost.exe,2025-10-26 19:41:55,1715770.37
WTabletServiceISD.exe,2025-10-26 19:41:55,1715770.36
svchost.exe,2025-10-26 19:41:55,1715770.32
svchost.exe,2025-10-26 19:41:55,1715770.31
bash.exe,2025-10-26 19:41:55,7861.43
svchost.exe,2025-10-26 19:41:55,1715770.3
spoolsv.exe,2025-10-26 19:41:55,1715770.28
conhost.exe,2025-10-26 19:41:55,32850.02
bcmHostControlService.exe,2025-10-26 19:41:55,1715770.27
bcmHostStorageService.exe,2025-10-26 19:41:55,1715770.28
svchost.exe,2025-10-26 19:41:55,1715770.08
svchost.exe,2025-10-26 19:41:55,1715770.27
svchost.exe,2025-10-26 19:41:55,1715770.27
msedgewebview2.exe,2025-10-26 19:41:55,1715735.13
jhi_service.exe,2025-10-26 19:41:55,1715770.09
svchost.exe,2025-10-26 19:41:55,1715770.26
wlanext.exe,2025-10-26 19:41:55,1715770.23
conhost.exe,2025-10-26 19:41:55,1715770.23
Code.exe,2025-10-26 19:41:55,267848.51
IntelAudioService.exe,2025-10-26 19:41:55,1715770.11
wsl.exe,2025-10-26 19:41:55,1715406.63
com.docker.backend.exe,2025-10-26 19:41:55,1715738.27
WmiPrvSE.exe,2025-10-26 19:41:55,1715770.16
svchost.exe,2025-10-26 19:41:55,1715770.18
svchost.exe,2025-10-26 19:41:55,1715770.18
svchost.exe,2025-10-26 19:41:55,1715770.18
msedgewebview2.exe,2025-10-26 19:41:55,1715680.04
OneApp.IGCC.WinService.exe,2025-10-26 19:41:55,1715770.17
esif_uf.exe,2025-10-26 19:41:55,1715770.17
powershell.exe,2025-10-26 19:41:55,1246.06
mysqld.exe,2025-10-26 19:41:55,1715770.15
svchost.exe,2025-10-26 19:41:55,1715770.15
wslrelay.exe,2025-10-26 19:41:55,1715407.37
msedgewebview2.exe,2025-10-26 19:41:55,1715680.01
RtkAudUService64.exe,2025-10-26 19:41:55,1715770.14
TbtP2pShortcutService.exe,2025-10-26 19:41:55,1715770.14
